result_uid,report_id,study_id_clean,registry_key,cohort_id,design,allocation_unit,intervention_package,comparator_identity,treatment_duration_months,outcome_construct,outcome_basis,reference_period_start_months,reference_period_end_months,assessment_time_months,closest_eligible_to_12m,baseline_employment_selection,arm,numerator,denominator,denominator_type,n_randomised_or_enrolled,missingness_note,follow_up_after_withdrawal,design_adjusted_effect,design_adjusted_se_or_ci,ascertainment,source_page,verbatim_quote,currently_used,matches_current_result_id,discrepancy_note,extractor,checker,check_date,unresolved_disagreement
R16_40,R16,JACKEL_2025,jackel2025,JACKEL_2025,"RCT (monocentre, parallel group, single-blind, individually randomised)",individual,"12 months of IPS delivered to IPS-Y fidelity plus up to eight sessions of adherence therapy, added to standard care","Standard care alone in an outpatient psychiatric service, including referral to traditional vocational rehabilitation programmes",12,hours or earnings,point,0,0,0,n.a.,whole cohort,whole sample,30,94,randomised,"110 randomised; 94 assessed at T0 (IPS 48, TAU 46); 90 in the intention-to-treat vocational analysis (IPS 46, TAU 44)",16 lost before T0; 4 excluded for early dropout after baseline; vocational and educational outcome data available for 90 of 94 (95.7%),not stated,,,mixed (trained researchers and clinical staff assessed outcomes with raters blinded to allocation; IPS specialist contact frequency calculated from hospital charts),"PDF p.5, Table 1","Subsistence Earnings from work, n (%) 30 (31.9) 18 (37.5) 12 (26.1)",no,,Earnings from work as main subsistence at baseline; by arm IPS 18/48 and TAU 12/46.,"Claude Opus draft, 2026-09-06",,,
R17_01,R17,CHUA_2019,chua2019,CHUA_2019,Naturalistic cohort from a clinical database (Singapore Early Psychosis Intervention Programme),n.a.,EPIP early psychosis intervention (multidisciplinary care for at least two years),none,24,"vocational activity (employment, education or training)",point,21,24,24,no,whole cohort,whole sample,829,1177,available_case,1724 accepted into the service 2001 to 2012; 1177 analysed,"Vocational outcome at the end of two years was unavailable for 547 of 1724 (31.7%): 274 missing, 234 discharged early, 26 deceased and 13 defaulted; those missing were more often male, married and had brief psychosis or psychosis not otherwise specified",no (early discharges counted as unavailable),,,chart or records (case manager rating),"PDF p.3, Results (journal p.65)","At the end of two years in the service, 829 (70.4%) patients were rated to be meaningfully employed, and 348 (29.6%) were rated to be unemployed.",yes,CHUA_2019__proportion__meaningful_employment__24m,"CONSTRUCT MISMATCH: meaningful employment explicitly includes homemakers, school students and Singaporean men in compulsory military service, so it is not paid or competitive employment. Status also requires the role to have been held for the preceding three months, so it is a point status conditioned on a three-month look-back. The Results state missing data of 547 (31.7%) while the Discussion says 18.9%.","Claude Opus draft, 2026-09-06",,,
R17_02,R17,CHUA_2019,chua2019,CHUA_2019,Naturalistic cohort from a clinical database (Singapore Early Psychosis Intervention Programme),n.a.,EPIP early psychosis intervention (multidisciplinary care for at least two years),none,24,"vocational activity (employment, education or training)",point,0,0,0,no,whole cohort,whole sample,647,1177,available_case,1724 accepted into the service 2001 to 2012; 1177 analysed,"Vocational outcome at the end of two years was unavailable for 547 of 1724 (31.7%): 274 missing, 234 discharged early, 26 deceased and 13 defaulted; those missing were more often male, married and had brief psychosis or psychosis not otherwise specified",no (early discharges counted as unavailable),,,chart or records (case manager rating),"PDF p.3, Results (journal p.65)","At baseline, 530 (45.0%) were rated to be unemployed, and 647 (55.0%) were rated to be meaningfully employed.",no,,Baseline meaningful employment; the same composite construct including students and homemakers.,"Claude Opus draft, 2026-09-06",,,
R17_03,R17,CHUA_2019,chua2019,CHUA_2019,Naturalistic cohort from a clinical database (Singapore Early Psychosis Intervention Programme),n.a.,EPIP early psychosis intervention (multidisciplinary care for at least two years),none,24,other (describe),point,0,24,24,n.a.,whole cohort,restricted to those unemployed at baseline,309,530,outcome_specific,1724 accepted into the service 2001 to 2012; 1177 analysed,"Vocational outcome at the end of two years was unavailable for 547 of 1724 (31.7%): 274 missing, 234 discharged early, 26 deceased and 13 defaulted; those missing were more often male, married and had brief psychosis or psychosis not otherwise specified",no (early discharges counted as unavailable),,,chart or records (case manager rating),"PDF p.4, Results section 3.2 (journal p.66)","Out of the 530 who were first unemployed at baseline, 221 (41.7%) remained unemployed and 309 (58.3%) returned to education or employment at the end of two years",no,,Transition from unemployed at baseline to meaningfully employed at 24 months.,"Claude Opus draft, 2026-09-06",,,
R17_04,R17,CHUA_2019,chua2019,CHUA_2019,Naturalistic cohort from a clinical database (Singapore Early Psychosis Intervention Programme),n.a.,EPIP early psychosis intervention (multidisciplinary care for at least two years),none,24,other (describe),point,0,24,24,n.a.,whole cohort,restricted to those meaningfully employed at baseline,520,647,outcome_specific,1724 accepted into the service 2001 to 2012; 1177 analysed,"Vocational outcome at the end of two years was unavailable for 547 of 1724 (31.7%): 274 missing, 234 discharged early, 26 deceased and 13 defaulted; those missing were more often male, married and had brief psychosis or psychosis not otherwise specified",no (early discharges counted as unavailable),,,chart or records (case manager rating),"PDF p.4, Results section 3.2 (journal p.66)","Out of the 530 who were first unemployed at baseline, 221 (41.7%) remained unemployed and 309 (58.3%) returned to education or employment at the end of two years",no,,Retention of meaningful employment: 520 of 647 retained and 127 (19.6%) lost it.,"Claude Opus draft, 2026-09-06",,,
R17_05,R17,CHUA_2019,chua2019,CHUA_2019,Naturalistic cohort from a clinical database (Singapore Early Psychosis Intervention Programme),n.a.,EPIP early psychosis intervention (multidisciplinary care for at least two years),none,24,other (describe),point,0,0,0,n.a.,whole cohort,meaningfully employed at 24 months (n=829) versus unemployed at 24 months (n=348),,1177,available_case,1724 accepted into the service 2001 to 2012; 1177 analysed,"Vocational outcome at the end of two years was unavailable for 547 of 1724 (31.7%): 274 missing, 234 discharged early, 26 deceased and 13 defaulted; those missing were more often male, married and had brief psychosis or psychosis not otherwise specified",no (early discharges counted as unavailable),baseline PANSS total: 65.8 in the employed group versus 69.9 in the unemployed group,SD 17.3 and 17.5; p = <0.001,chart or records (case manager rating),"PDF p.3, Table 1 (journal p.65)","Chi-square and t-tests were conducted to examine differences between the meaningfully employed and unemployed groups at the end of two years, and the resulting p-values included in the table.",yes,CHUA_2019__smd__panss_total__24m,"THESE ARE BASELINE MEASURES COMPARED BETWEEN 24-MONTH OUTCOME GROUPS, not concurrent 24-month scores. Table 1 is titled Baseline sociodemographic and clinical characteristics of patients. Per-cell n values are not reported.","Claude Opus draft, 2026-09-06",,,
R17_06,R17,CHUA_2019,chua2019,CHUA_2019,Naturalistic cohort from a clinical database (Singapore Early Psychosis Intervention Programme),n.a.,EPIP early psychosis intervention (multidisciplinary care for at least two years),none,24,other (describe),point,0,0,0,n.a.,whole cohort,meaningfully employed at 24 months (n=829) versus unemployed at 24 months (n=348),,1177,available_case,1724 accepted into the service 2001 to 2012; 1177 analysed,"Vocational outcome at the end of two years was unavailable for 547 of 1724 (31.7%): 274 missing, 234 discharged early, 26 deceased and 13 defaulted; those missing were more often male, married and had brief psychosis or psychosis not otherwise specified",no (early discharges counted as unavailable),baseline PANSS negative: 12.3 in the employed group versus 15.1 in the unemployed group,SD 6.6 and 8.1; p = <0.001,chart or records (case manager rating),"PDF p.3, Table 1 (journal p.65)","Chi-square and t-tests were conducted to examine differences between the meaningfully employed and unemployed groups at the end of two years, and the resulting p-values included in the table.",yes,CHUA_2019__smd__panss_negative__24m,"THESE ARE BASELINE MEASURES COMPARED BETWEEN 24-MONTH OUTCOME GROUPS, not concurrent 24-month scores. Table 1 is titled Baseline sociodemographic and clinical characteristics of patients. Per-cell n values are not reported.","Claude Opus draft, 2026-09-06",,,
R17_07,R17,CHUA_2019,chua2019,CHUA_2019,Naturalistic cohort from a clinical database (Singapore Early Psychosis Intervention Programme),n.a.,EPIP early psychosis intervention (multidisciplinary care for at least two years),none,24,other (describe),point,0,0,0,n.a.,whole cohort,meaningfully employed at 24 months (n=829) versus unemployed at 24 months (n=348),,1177,available_case,1724 accepted into the service 2001 to 2012; 1177 analysed,"Vocational outcome at the end of two years was unavailable for 547 of 1724 (31.7%): 274 missing, 234 discharged early, 26 deceased and 13 defaulted; those missing were more often male, married and had brief psychosis or psychosis not otherwise specified",no (early discharges counted as unavailable),baseline GAF disability: 46.2 in the employed group versus 43.3 in the unemployed group,SD 13.5 and 12.4; p = <0.001,chart or records (case manager rating),"PDF p.3, Table 1 (journal p.65)","Chi-square and t-tests were conducted to examine differences between the meaningfully employed and unemployed groups at the end of two years, and the resulting p-values included in the table.",yes,CHUA_2019__smd__gaf_disability__24m,"THESE ARE BASELINE MEASURES COMPARED BETWEEN 24-MONTH OUTCOME GROUPS, not concurrent 24-month scores. Table 1 is titled Baseline sociodemographic and clinical characteristics of patients. Per-cell n values are not reported.","Claude Opus draft, 2026-09-06",,,
R17_08,R17,CHUA_2019,chua2019,CHUA_2019,Naturalistic cohort from a clinical database (Singapore Early Psychosis Intervention Programme),n.a.,EPIP early psychosis intervention (multidisciplinary care for at least two years),none,24,other (describe),point,0,0,0,n.a.,whole cohort,meaningfully employed at 24 months (n=829) versus unemployed at 24 months (n=348),,1177,available_case,1724 accepted into the service 2001 to 2012; 1177 analysed,"Vocational outcome at the end of two years was unavailable for 547 of 1724 (31.7%): 274 missing, 234 discharged early, 26 deceased and 13 defaulted; those missing were more often male, married and had brief psychosis or psychosis not otherwise specified",no (early discharges counted as unavailable),baseline PANSS positive: 19.9 in the employed group versus 19.4 in the unemployed group,SD 6.1 and 5.7; p = 0.207,chart or records (case manager rating),"PDF p.3, Table 1 (journal p.65)","Chi-square and t-tests were conducted to examine differences between the meaningfully employed and unemployed groups at the end of two years, and the resulting p-values included in the table.",no,,"THESE ARE BASELINE MEASURES COMPARED BETWEEN 24-MONTH OUTCOME GROUPS, not concurrent 24-month scores. Table 1 is titled Baseline sociodemographic and clinical characteristics of patients. Per-cell n values are not reported.","Claude Opus draft, 2026-09-06",,,
R17_09,R17,CHUA_2019,chua2019,CHUA_2019,Naturalistic cohort from a clinical database (Singapore Early Psychosis Intervention Programme),n.a.,EPIP early psychosis intervention (multidisciplinary care for at least two years),none,24,other (describe),point,0,0,0,n.a.,whole cohort,meaningfully employed at 24 months (n=829) versus unemployed at 24 months (n=348),,1177,available_case,1724 accepted into the service 2001 to 2012; 1177 analysed,"Vocational outcome at the end of two years was unavailable for 547 of 1724 (31.7%): 274 missing, 234 discharged early, 26 deceased and 13 defaulted; those missing were more often male, married and had brief psychosis or psychosis not otherwise specified",no (early discharges counted as unavailable),baseline PANSS general: 33.7 in the employed group versus 35.5 in the unemployed group,SD 9.7 and 9.8; p = 0.005,chart or records (case manager rating),"PDF p.3, Table 1 (journal p.65)","Chi-square and t-tests were conducted to examine differences between the meaningfully employed and unemployed groups at the end of two years, and the resulting p-values included in the table.",no,,"THESE ARE BASELINE MEASURES COMPARED BETWEEN 24-MONTH OUTCOME GROUPS, not concurrent 24-month scores. Table 1 is titled Baseline sociodemographic and clinical characteristics of patients. Per-cell n values are not reported.","Claude Opus draft, 2026-09-06",,,
